timestamp,sender_id,lat,lon,speed_mps,heading_deg,label,dt,dlon,dlat,dx_m,dy_m,dist_m,inst_speed_mps,jerk,rule_speed,rule_jerk,rule_rare_id,rule_attack
1.2,vehA,12.97159388975172,77.59475725523521,13.115499290162136,359.6045374216738,0,0.09999999999999987,3.2850687560426195e-05,-2.3567457464679364e-05,3.556928259410478,-2.618603766357989,4.416879478520678,44.16879478520684,237.03907042335337,0,1,0,1
1.3,vehA,12.97159299712301,77.59477822277046,13.943947955452256,0.6998246217159857,0,0.10000000000000009,2.0967535249383218e-05,-8.926287105026631e-07,2.2702726933545248,-0.0991808686526614,2.2724381062853847,22.724381062853826,-214.44413722352996,0,1,0,1
1.4,vehA,12.97160118712487,77.59478492031276,14.497865720166082,359.4871413897732,0,0.09999999999999987,6.697542303868431e-06,8.190001860697294e-06,0.725180462250793,0.909999296743937,1.1636087928959344,11.636087928959359,-110.88293133894481,0,1,0,1
1.5,vehA,12.971598038950413,77.59477773389325,14.126475116532983,359.9547853733206,0,0.10000000000000009,-7.186419509253028e-06,-3.148174457123787e-06,-0.7781139485445892,-0.3497968121054811,0.853123160322593,8.531231603225923,-31.048563257334337,0,1,0,1
1.6,vehA,12.971600027557503,77.59482806185879,12.968848514610906,0.6952839314064626,0,0.10000000000000009,5.0327965539054276e-05,1.9886070905528186e-06,5.4492910724601895,0.22095612243841423,5.453768862029023,54.537688620290176,460.06457017064207,0,1,0,1
1.7,vehA,12.971593093119877,77.59481886419667,13.75871423732545,0.2024915839864275,0,0.09999999999999987,-9.197662123483497e-06,-6.934437626782142e-06,-0.9958824871512361,-0.7704922991493905,1.2591426890003554,12.591426890003572,-419.46261730286665,0,1,0,1
1.8,vehA,12.97158504700227,77.59482561187978,14.136244213661303,0.6933400400612962,0,0.10000000000000009,6.747683116259395e-06,-8.046117606852476e-06,0.7306095365848788,-0.8940121734149855,1.1545770052980258,11.545770052980247,-10.456568370233237,0,0,0,0
1.9,vehA,12.971613981680914,77.59486518006622,14.18084331939239,0.3093023127995021,0,0.09999999999999987,3.9568186437577424e-05,2.893467864417687e-05,4.284269207032791,3.214961078833136,5.35639219780827,53.56392197808277,420.1815192510258,0,1,0,1
2.0,vehA,12.971588430256055,77.59486318628642,12.74385944697717,359.6667219743905,0,0.10000000000000009,-1.9937798043656585e-06,-2.5551424858605287e-05,-0.21587773077200773,-2.839044367464492,2.8472400873609396,28.47240087360937,-250.91521104473375,0,1,0,1
2.1,vehA,12.97160994221144,77.59487446378358,15.565134431780889,359.96765862747384,0,0.10000000000000009,1.1277497165451678e-05,2.151195538502293e-05,1.22107781460267,2.3902148747852827,2.6840562916898105,26.840562916898083,-16.318379567112856,0,0,0,0
2.2,vehA,12.97160783183215,77.59486894294335,12.7722192064891,358.0936330312382,0,0.10000000000000009,-5.520840232975388e-06,-2.110379289987918e-06,-0.5977723146143082,-0.23448635328984757,0.6421180498931008,6.421180498931003,-204.1938241796706,0,1,0,1
2.3,vehA,12.971609929936704,77.59490317298066,13.80464220953153,1.3492609627534853,0,0.09999999999999964,3.4230037314841866e-05,2.0981045540935384e-06,3.7062779575137705,0.23312249510988714,3.713602347597102,37.13602347597115,307.1484297704026,0,1,0,1
2.4,vehA,12.9715928615853,77.59491182067175,14.758435293773848,0.0382551525049813,0,0.10000000000000009,8.647691089436194e-06,-1.7068351404248006e-05,0.9363340382216644,-1.8964815928774001,2.115032827937971,21.15032827937969,-159.85695196591448,0,1,0,1
2.5,vehA,12.971610340292356,77.59491381075783,14.23496077161812,358.8606175254501,0,0.10000000000000009,1.990086076375519e-06,1.747870705592902e-05,0.21547777112878833,1.9420766196913295,1.9539939269614763,19.539939269614745,-16.103890097649426,0,0,0,0
2.6,vehA,12.971600013762158,77.59493843550088,14.095266333655772,357.96084865696537,0,0.10000000000000009,2.4624743048207165e-05,-1.0326530198057071e-05,2.6662590276480547,-1.1473910968363192,2.902661456597032,29.02661456597029,94.86675296355538,0,1,0,1
2.7,vehA,12.971616136007286,77.59494914895673,13.32941560601148,2.00990094709114,0,0.10000000000000009,1.0713455850464015e-05,1.6122245128258328e-05,1.1600058717859771,1.791358778445911,2.1341461748655295,21.341461748655277,-76.85152817315007,0,1,0,1
2.8,vehA,12.971603174051683,77.59497759495584,13.486519850514863,0.2106486760582186,0,0.09999999999999964,2.844599910645229e-05,-1.296195560307467e-05,3.080007811896426,-1.4402158490132297,3.4000985004984643,34.00098500498476,126.59523256329531,0,1,0,1
2.9,vehA,12.971593633252326,77.59496444705594,14.515470486280275,359.85352176545945,0,0.10000000000000009,-1.3147899892373971e-05,-9.540799357665719e-06,-1.4235968924938887,-1.0600877574295957,1.774940609082559,17.749406090825573,-162.51578914159174,0,1,0,1
3.0,vehA,12.971598833901991,77.59497653051949,13.429940004728095,359.2592631798592,0,0.10000000000000009,1.2083463545309314e-05,5.200649665582091e-06,1.3083443694290093,0.5778493849924917,1.4302709186559002,14.302709186558989,-34.466969042665816,0,1,0,1
3.1,vehA,12.971599246515831,77.59498308147816,13.774753361348475,0.2869463091418843,0,0.10000000000000009,6.550958673301466e-06,4.126138399840329e-07,0.7093090361236337,0.04584593637446588,0.7107891097988839,7.107891097988833,-71.9481808857015,0,1,0,1
3.2,vehA,12.97159315311956,77.59501562198443,14.26394247444985,0.7491178322009753,0,0.10000000000000009,3.254050626821936e-05,-6.093396271111828e-06,3.5233432009855283,-0.6770433530795064,3.5878036476206567,35.87803647620654,287.7014537821768,0,1,0,1
3.3,vehA,12.97158808586174,77.59502925771935,13.584813650258384,359.0761151717901,0,0.09999999999999964,1.3635734916306319e-05,-5.067257820456916e-06,1.4764175606408432,-0.5630280836887884,1.580129563165922,15.801295631659276,-200.76740844547334,0,1,0,1
3.4,vehA,12.971593937158548,77.59502977856458,14.247575737730964,358.4839264405839,0,0.10000000000000009,5.208452336091796e-07,5.851296808856432e-06,0.05639483576844259,0.650143439728847,0.6525847605666306,6.5258476056663,-92.75448025992968,0,1,0,1
3.5,vehA,12.971587891450923,77.5950565348385,14.164073272925844,1.450809544896753,0,0.10000000000000009,2.675627392534352e-05,-6.045707625190744e-06,2.8970519707250295,-0.6717446199425687,2.973911726246017,29.73911726246014,232.1326965679382,0,1,0,1
3.6,vehA,12.97161130473401,77.59508464969393,13.740516403182117,359.9638568235687,0,0.10000000000000009,2.8114855425087626e-05,2.341328308652635e-05,3.044152929379829,2.601473297027029,4.00431397028211,40.04313970282106,103.04022440360909,0,1,0,1
3.7,vehA,12.971610690254394,77.59506630795586,13.78627117035929,358.8364872398201,0,0.10000000000000009,-1.8341738069693747e-05,-6.144796156348775e-07,-1.9859627577130359,-0.06827544457280688,1.9871360324232412,19.871360324232395,-201.71779378588644,0,1,0,1
3.8,vehA,12.97160120407288,77.59507575082685,13.619832362951843,359.4272160566322,0,0.09999999999999964,9.442870990028496e-06,-9.486181514972714e-06,1.0224325936846532,-1.0540191143101332,1.468442951551011,14.68442951551016,-51.86930808722253,0,1,0,1
3.9,vehA,12.971599014668197,77.59509715879037,13.377081481143854,0.6860521833164603,0,0.10000000000000009,2.140796351568497e-05,-2.1894046824399993e-06,2.3179602769775247,-0.24326694367059076,2.3306905954091275,23.306905954091253,86.22476438581084,0,1,0,1
4.0,vehA,12.971599205449646,77.59511424695,13.40072159333358,1.342933001549973,0,0.10000000000000009,1.708815963752386e-05,1.9078144930517738e-07,1.8502308819346405,0.021197917613747563,1.8503523092037895,18.503523092037877,-48.03382862053371,0,1,0,1
4.1,vehA,12.971597767474057,77.59512729420811,13.51163354132476,1.292361598433893,0,0.09999999999999964,1.304725810769014e-05,-1.4379755892690582e-06,1.4126998182980772,-0.15977490569927433,1.4217062977670996,14.217062977671047,-42.86460114366846,0,1,0,1
4.2,vehA,12.971614140424167,77.59514161108963,14.266167636873858,0.8380678807185794,0,0.10000000000000053,1.4316881518539049e-05,1.637295011036599e-05,1.5501689643581211,1.8192148597128757,2.390097597141018,23.900975971410052,96.83912993738953,0,1,0,1
4.3,vehA,12.971599940997612,77.59515615094175,14.517990388156976,0.1512772773970921,0,0.09999999999999964,1.4539852116968177e-05,-1.4199426555450145e-05,1.5743113299895843,-1.577712484002621,2.228818710867103,22.28818710867111,-16.127888627389474,0,0,0,0
4.4,vehA,12.9716057031489,77.5951655891424,14.422024772361068,1.060192790888837,0,0.10000000000000053,9.438200649469763e-06,5.762151287669326e-06,1.0219268912388397,0.6402383917242265,1.2059186412336047,12.059186412335983,-102.29000696335073,0,1,0,1
4.5,vehA,12.97161090905029,77.59515424281494,13.988737597967688,0.1432839741002925,0,0.09999999999999964,-1.1346327454475613e-05,5.205901389970791e-06,-1.228530450929115,0.5784329093410445,1.357892374037368,13.578923740373728,15.197373280377509,0,0,0,0
4.6,vehA,12.971613799484537,77.59520081004906,14.299083165569728,358.9056640802239,0,0.09999999999999964,4.656723412210795e-05,2.8904342475044587e-06,5.042095312275933,0.3211590396744679,5.052313160012902,50.523131600129204,369.44207859755613,0,1,0,1
4.7,vehA,12.9716108864471,77.59518829941986,14.902864347797864,1.5667084089962464,0,0.10000000000000053,-1.2510629204598445e-05,-2.913037436158561e-06,-1.3545959255271012,-0.32367050256901386,1.392728514710567,13.927285147105597,-365.95846453023415,0,1,0,1
4.8,vehA,12.971588834052993,77.59521347457866,13.15519539952956,0.6382375252419706,0,0.09999999999999964,2.5175158796741925e-05,-2.2052394108129647e-05,2.725855750039573,-2.450263561748393,3.6652532098145314,36.65253209814544,227.25246951039927,0,1,0,1
4.9,vehA,12.971598251312018,77.59523070602725,14.087728666280032,359.48968032840554,0,0.10000000000000053,1.7231448595111942e-05,9.417259025923386e-06,1.8657455881575897,1.0463610676293733,2.1391302166020636,21.391302166020523,-152.61229932124837,0,1,0,1
5.0,vehA,12.971613704030046,77.5952500564289,13.059702587480135,0.1208195986525186,0,0.09999999999999964,1.935040164369184e-05,1.545271802783077e-05,2.095176389474178,1.7169669527903046,2.708826243963255,27.088262439632647,56.96960273612144,0,1,0,1
5.1,vehA,12.971590131388185,77.59524916649028,13.383472398439634,359.79672534870014,0,0.09999999999999964,-8.899386187977143e-07,-2.3572641861591137e-05,-0.09635864894300343,-2.619179809883253,2.620951709918783,26.209517099187924,-8.787453404447266,0,0,0,0
5.2,vehA,12.971583479854225,77.59526376874096,14.038369688365396,0.6411624595913326,0,0.10000000000000053,1.460225068683485e-05,-6.651533960067013e-06,1.5810676777208876,-0.7390585898370059,1.7452743625990683,17.45274362599059,-87.56773473197288,0,1,0,1
5.3,vehA,12.97160072413864,77.59528191827638,13.508777781429483,359.8295621386379,0,0.09999999999999964,1.8149535421230212e-05,1.724428441463033e-05,1.965151978704372,1.9160296855939905,2.7446296754722876,27.446296754722972,99.93553128732418,0,1,0,1
5.4,vehA,12.97158942218875,77.59529529032002,13.965089734800904,0.2975573030139067,0,0.10000000000000053,1.3372043639492404e-05,-1.1301949889741536e-05,1.447866218147622,-1.2557709541990718,1.9165795770233869,19.165795770233768,-82.8050098448916,0,1,0,1
5.5,vehA,12.97159214400556,77.59530279481952,14.150889730912509,359.98081588046387,0,0.09999999999999964,7.504499492938521e-06,2.7218168110465513e-06,0.8125542717304607,0.30242378769219336,0.867008991804302,8.67008991804305,-104.95705852190754,0,1,0,1
5.6,vehA,12.971608520128978,77.59531837178386,13.403108912724049,359.0546311795861,0,0.09999999999999964,1.5576964344177213e-05,1.6376123417316535e-05,1.686605228910727,1.8195674490214575,2.4810205359342477,24.810205359342564,161.4011544129957,0,1,0,1
5.7,vehA,12.971610941517518,77.59533192772138,13.555121174233076,359.53873495402763,0,0.10000000000000053,1.3555937513842764e-05,2.4213885403412405e-06,1.4677773130816134,0.2690429021058556,1.4922313238806582,14.922313238806503,-98.87892120536009,0,1,0,1
5.8,vehA,12.971587664904725,77.59532482121817,13.341005810208488,0.5684144769378178,0,0.09999999999999964,-7.106503204568071e-06,-2.3276612793665663e-05,-0.7694609940813891,-2.5862877241169855,2.698324371407362,26.983243714073716,120.60930475267256,0,1,0,1
5.9,vehA,12.971598762000388,77.59536242156885,13.6085055214694,358.5625387522871,0,0.10000000000000053,3.7600350680122574e-05,1.109709566371464e-05,4.071200854841962,1.2330093962909974,4.253820467745179,42.53820467745156,155.5496096337776,0,1,0,1
6.0,vehA,12.971621470244928,77.59538413444636,14.236435710338991,358.87771952014293,0,0.09999999999999964,2.171287751195905e-05,2.2708244539870748e-05,2.3509748132306068,2.5231357590695787,3.448665920488719,34.48665920488731,-80.51545472564278,0,1,0,1
6.1,vehA,12.971605469056678,77.59537990936327,13.289905105342733,359.2749665820385,0,0.09999999999999964,-4.225083088726933e-06,-1.6001188249958886e-05,-0.4574734306368642,-1.7779080276411818,1.8358210409758406,18.35821040975847,-161.28448795128898,0,1,0,1
6.2,vehA,12.97159426843693,77.59541933989212,14.14574211719243,358.8355739357557,0,0.10000000000000053,3.943052884380904e-05,-1.120061974901887e-05,4.269364586556678,-1.2445120609332356,4.447053433764043,44.47053433764019,261.1232392788158,0,1,0,1
6.3,vehA,12.971590041388747,77.59540603874954,14.081108198733704,0.8757520928615222,0,0.09999999999999964,-1.3301142573141078e-05,-4.227048181704163e-06,-1.4401893581620278,-0.4696715505173312,1.514838853716298,15.148388537163035,-293.22145800477256,0,1,0,1
6.4,vehA,12.97161944164754,77.59544019455927,13.613395627775605,359.53260562977675,0,0.10000000000000053,3.415580972898624e-05,2.9400258792833256e-05,3.698240779417873,3.266692154730496,4.934395859305077,49.34395859305051,341.9557005588729,0,1,0,1
6.5,vehA,12.971605797023622,77.59542422821386,13.77579859716489,358.8336393812815,0,0.09999999999999964,-1.596634541556341e-05,-1.3644623917841159e-05,-1.7287657186786944,-1.516067808135249,2.2993678498541033,22.993678498541115,-263.50280094509486,0,1,0,1
6.6,vehA,12.971614504206576,77.5954335458786,13.754976853357396,1.742764333284221,0,0.09999999999999964,9.317664748209609e-06,8.70718295331585e-06,1.0088757578345644,0.9674638051258775,1.397789865814926,13.977898658149309,-90.15779840391838,0,1,0,1
6.7,vehA,12.971594339837065,77.5954604888023,13.453391572770444,359.77913302344683,0,0.10000000000000053,2.6942923696537946e-05,-2.0164369511022073e-05,2.917261513557899,-2.2404832607391736,3.6783392964948955,36.78339296494876,228.05494306799332,0,1,0,1
6.8,vehA,12.971600477454276,77.59547000826893,13.874004726449082,358.43782127097177,0,0.09999999999999964,9.519466630081297e-06,6.137617210910662e-06,1.0307260361598425,0.6819567859214946,1.2359050204130397,12.35905020413044,-244.24342760818408,0,1,0,1
6.9,vehA,12.971582966390738,77.59547495810703,14.278965986970306,359.23431728580897,0,0.10000000000000053,4.949838100287707e-06,-1.7511063537867244e-05,0.5359467669957989,-1.9456717807559674,2.0181371646851325,20.18137164685122,78.22321442720737,0,1,0,1
7.0,vehA,12.971591886250335,77.59551167707532,13.324937882370277,358.42040162027865,0,0.09999999999999964,3.671896828905119e-05,8.919859597611435e-06,3.975768749907501,0.9910945197502041,4.0974388951905,40.97438895190514,207.93017305053996,0,1,0,1
7.1,vehA,12.97161283855064,77.59551735676985,15.41785714905578,358.3541059640205,0,0.09999999999999964,5.679694524474144e-06,2.0952300305410176e-05,0.6149723467052238,2.32803103923443,2.407886938137061,24.078869381370694,-168.95519570534506,0,1,0,1
7.2,vehA,12.97161709500142,77.59552939009347,13.769570024740206,0.9335153435389998,0,0.10000000000000053,1.2033323628202197e-05,4.256450779394072e-06,1.3029153437351189,0.47293850254925474,1.3860949535056877,13.860949535056802,-102.17919846313838,0,1,0,1
7.3,vehA,12.97160127209136,77.59555919904818,14.245960988805397,0.8705628841074635,0,0.09999999999999964,2.9808954707277735e-05,-1.5822910059526407e-05,3.2275826811824415,-1.7580993596240386,3.6753507753926415,36.75350775392655,228.92558218869826,0,1,0,1
7.4,vehA,12.971592479966208,77.59556096436198,13.562376701983458,359.1947607424602,0,0.10000000000000053,1.7653137973638877e-06,-8.792125152368158e-06,0.19114043067163577,-0.9769018178047784,0.9954254496784873,9.95425449678482,-267.99253257141584,0,1,0,1
7.5,vehA,12.971608356406689,77.59556243675667,14.625648171072015,359.7975835587893,0,0.09999999999999964,1.4723946861749937e-06,1.5876440480511178e-05,0.15942442464959355,1.7640471782300775,1.7712364591426952,17.712364591427015,77.58110094642223,0,1,0,1
7.6,vehA,12.971595962130008,77.59559310673606,13.535504293390812,359.4192319442765,0,0.09999999999999964,3.0669979395270275e-05,-1.2394276680538496e-05,3.3208107232766633,-1.3771404762513129,3.5950382127536518,35.95038212753664,182.38017536109692,0,1,0,1
7.7,vehA,12.971594788410655,77.59558165906373,13.286764801179128,0.4782708750195387,0,0.10000000000000053,-1.1447672335407333e-05,-1.1737193528205125e-06,-1.2395037093903236,-0.13041313101123997,1.2463454698969008,12.463454698968942,-234.86927428567574,0,1,0,1
7.8,vehA,12.97157828993216,77.59559707151564,14.086655073171462,359.3257022329026,0,0.09999999999999964,1.541245191560847e-05,-1.649847849627406e-05,1.6687927490936048,-1.8331624441995071,2.4789824094274855,24.789824094274945,123.26369395306047,0,1,0,1
7.9,vehA,12.971619397142696,77.59561002697028,13.674502128765338,357.24049253433867,0,0.10000000000000053,1.2955454636198738e-05,4.11072105368504e-05,1.40275961952676,4.567463269959985,4.778017923010379,47.78017923010354,229.90355135828474,0,1,0,1
8.0,vehA,12.971593786080115,77.59561530106042,14.42168618357176,357.86740791361376,0,0.09999999999999964,5.274090142393106e-06,-2.5611062580921384e-05,0.571055331595979,-2.845670774428756,2.902403546749168,29.02403546749178,-187.56143762611828,0,1,0,1
8.1,vehA,12.971609808160764,77.59562024963047,13.73502515639997,0.969860946102532,0,0.09999999999999964,4.9485700515106146e-06,1.6022080648880888e-05,0.5358094104137412,1.7802294029778043,1.8591149645771319,18.591149645771385,-104.32885821720434,0,1,0,1
8.2,vehA,12.971592101156885,77.59563821150012,14.39142396432001,359.6529331916172,0,0.09999999999999964,1.7961869644977924e-05,-1.7707003879152694e-05,1.944832420142089,-1.967442908016535,2.766442614394937,27.66442614394947,90.73276498178117,0,1,0,1
8.3,vehA,12.971592563701924,77.59567338780609,14.83631848199665,359.3987570401936,0,0.10000000000000142,3.517630597116295e-05,4.625450387152341e-07,3.808736033526799,0.05139384179668838,3.8090827636138433,38.090827636137895,104.26401492188278,0,1,0,1
8.4,vehA,12.97160636278868,77.59566937005015,13.526725024249489,358.7771110372867,0,0.09999999999999964,-4.017755941276846e-06,1.3799086756804968e-05,-0.43502495660203766,1.5332303286353568,1.5937509069844913,15.93750906984497,-221.53318566293004,0,1,0,1
8.5,vehA,12.971601855112386,77.59569792106674,14.204875894626598,359.34818510009444,0,0.09999999999999964,2.8551016598044043e-05,-4.507676294451812e-06,3.0913786609064564,-0.5008524207528353,3.1316888690420335,31.316888690420445,153.7937962057553,0,1,0,1
8.6,vehA,12.971598788201492,77.59570209660271,14.779491084493316,0.1647154399018857,0,0.09999999999999964,4.175535963213406e-06,-3.066910894133912e-06,0.45210869775355234,-0.3407675363581131,0.5661490867430512,5.661490867430532,-256.55397822990005,0,1,0,1
8.7,vehA,12.971602101512255,77.59570505766435,14.358354565774963,0.7492347655988371,0,0.09999999999999964,2.961061639439322e-06,3.313310763530808e-06,0.32061074691647856,0.3681452722466716,0.48818254015882034,4.8818254015882205,-7.796654658423146,0,0,0,0
8.8,vehA,12.971589953898617,77.59573104411656,13.673149788765562,358.9314029566029,0,0.10000000000000142,2.598645221496554e-05,-1.2147613638546773e-05,2.8136990295191793,-1.3497334989925704,3.12068626218976,31.20686262189716,263.25037220308565,0,1,0,1
8.9,vehA,12.971585288419025,77.59577133739091,13.36027760542365,359.7901681655445,0,0.09999999999999964,4.0293274352620756e-05,-4.665479591992039e-06,4.362779040815851,-0.5183861029458274,4.393468460192862,43.93468460192877,127.27821980031659,0,1,0,1
9.0,vehA,12.971593128197412,77.59575754366813,13.608607460570871,0.932094136671814,0,0.09999999999999964,-1.3793722786203944e-05,7.83977838736405e-06,-1.4935237638692,0.8710856163984069,1.7289891220994464,17.289891220994527,-266.4479338093434,0,1,0,1
9.1,vehA,12.971602174391164,77.59576436952105,14.573054875170628,0.9342888546843544,0,0.09999999999999964,6.825852921110709e-06,9.046193751416354e-06,0.739073369358333,1.0051316339136225,1.2476053249279386,12.476053249279431,-48.138379717151125,0,1,0,1
9.2,vehA,12.971600035948262,77.59576093227739,13.662341443470371,357.4148147155182,0,0.09999999999999964,-3.4372436630292214e-06,-2.1384429018667106e-06,-0.37216964774085365,-0.23760452926931208,0.44154972429936185,4.415497242993634,-80.60556006285826,0,1,0,1
9.3,vehA,12.971588581593432,77.59580643670384,13.089316259059718,359.18538783028293,0,0.10000000000000142,4.550442645268049e-05,-1.1454354829965041e-05,4.927019671480242,-1.2727048195122457,5.088742516650156,50.88742516650084,464.71927923506547,0,1,0,1
9.4,vehA,12.971599309848168,77.59581300551274,13.774111254268382,359.1779326732346,0,0.09999999999999964,6.5688088994875216e-06,1.0728254736136478e-05,0.7112417800433734,1.1920271119868602,1.3880898765537486,13.880898765537536,-370.06526400963435,0,1,0,1
9.5,vehA,12.971599829968968,77.59581261452944,13.500154799183653,0.4407301786094617,0,0.09999999999999964,-3.909833026227716e-07,5.201207997629353e-07,-0.04233395487648726,0.05779114218245951,0.0716378381181182,0.7163783811811846,-131.64520384356396,0,1,0,1
9.6,vehA,12.971596335808844,77.59582533290697,13.597009228056203,359.01891157119906,0,0.09999999999999964,1.2718377533360581e-05,-3.4941601239069087e-06,1.377090081727539,-0.38823962552742053,1.4307715051754533,14.307715051754583,135.91336670573446,0,1,0,1
9.7,vehA,12.971598483251425,77.5958426032078,13.364979353451655,0.8271763562614096,0,0.09999999999999964,1.7270300830318774e-05,2.147442581090786e-06,1.8699523358364745,0.23860449262757832,1.8851137478153277,18.851137478153344,45.43422426398777,0,1,0,1
9.8,vehA,12.97160440253424,77.59586682027019,13.730978596600655,358.8716954828081,0,0.10000000000000142,2.4217062389197963e-05,5.919282815014526e-06,2.6221171101214793,0.657697432859079,2.7033431251658087,27.033431251657703,81.82293773504243,0,1,0,1
9.9,vehA,12.971588398065398,77.59586494200398,13.76910125796489,358.9935307596045,0,0.09999999999999964,-1.8782662039029674e-06,-1.6004468841757102e-05,-0.2033704248829058,-1.7782725374764734,1.7898638907079134,17.8986389070792,-91.34792344578536,0,1,0,1
10.0,vehA,12.97160417726855,77.59587757126675,13.383330110991244,359.3544565262433,0,0.09999999999999964,1.2629262769792149e-05,1.5779203151211618e-05,1.3674410832609418,1.753243041334274,2.2234559312423787,22.234559312423865,43.35920405344682,0,1,0,1
10.1,vehA,12.97160769852969,77.59589143166001,13.769057929129858,358.1698728641406,0,0.09999999999999964,1.3860393252684844e-05,3.521261140448928e-06,1.5007424614598792,0.39125084657642084,1.5509046265246047,15.509046265246102,-67.25513047177787,0,1,0,1
10.2,vehA,12.971601670201842,77.59589788195477,13.923589166077637,358.311514458186,0,0.09999999999999964,6.450294762316844e-06,-6.028327847573678e-06,0.6984095831099959,-0.6698135354717589,0.9676911274167267,9.676911274167301,-58.32134991078822,0,1,0,1
10.3,vehA,12.971609825871324,77.59592676892227,13.76944073133452,0.7576835306606204,0,0.10000000000000142,2.8886967498920058e-05,8.155669481979544e-06,3.127753848490106,0.9061845918122291,3.2563806060076215,32.56380606007575,228.8689478590812,0,1,0,1
10.4,vehA,12.971608488585831,77.59592420954704,13.343225327014125,359.950516515335,0,0.09999999999999964,-2.55937523263583e-06,-1.3372854930082667e-06,-0.2771179002068658,-0.14858712841364152,0.31443992326877707,3.144399232687782,-294.1940682738807,0,1,0,1
10.5,vehA,12.971602085124369,77.59595085184688,14.752361915797314,1.2968035024879467,0,0.09999999999999964,2.6642299843615547e-05,-6.403461462411997e-06,2.8847111925081457,-0.7114950065500594,2.9711586643138794,29.7115866431389,265.67187410451214,0,1,0,1
10.6,vehA,12.971605240148795,77.59596890176407,13.794807101336586,1.0034122333710784,0,0.09999999999999964,1.80499171875681e-05,3.1550244266043137e-06,1.954365718425477,0.3505579190644319,1.9855569032328224,19.855569032328294,-98.56017610810642,0,1,0,1
10.7,vehA,12.971597598070431,77.59595920267094,14.745359732042065,358.871721194932,0,0.09999999999999964,-9.69909312686923e-06,-7.64207836390085e-06,-1.0501752164495024,-0.8491189690913874,1.350507685618849,13.505076856188538,-63.50492176139779,0,1,0,1
10.8,vehA,12.971607962782905,77.59598319295658,13.267210038332184,1.2391505515789194,0,0.10000000000000142,2.3990285640707043e-05,1.0364712473176496e-05,2.597562683031176,1.1516335676071137,2.841406652754162,28.414066527541216,149.08989671352467,0,1,0,1
